pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-06-11,96.3,-2.0,5.51,"Feltner, Ryan",663538,663372,,ball,,,,,11,,R,R,R,COL,CHC,B,,,2,2,2026,-0.38,0.87,-0.6794849792406141,3.4158058690431483,,,,2,2,Top,,,,,,,4.343985137052427,-140.57035085708813,-2.0369078999112045,-5.817641240570274,22.35195407021665,-20.14081059132058,3.185777559,1.607775591,,,,97.9,2454,6.4,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.12,,,,,,,,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,-0.004,0.085,,,,,-0.085,,0,0,0.542,0.4579999999999999,29,29,30,29,1,0,6,1,5,1,1.51,0.38,0.38,39.5,,,,,
SL,2026-06-11,90.0,-1.79,5.55,"Feltner, Ryan",663538,663372,,swinging_strike,,,,,14,,R,R,R,COL,CHC,S,,,2,1,2026,0.36,0.41,0.7792106262961013,1.204963430129784,,,,2,2,Top,,,,,,,5.561599738897407,-131.1915010789996,-5.638362904975407,3.3280997906034284,21.14628703443977,-26.5874450832698,3.185777559,1.607775591,,,,91.5,2630,6.6,824346,664954,681198,666397,650489,678662,694514,694249,687859,53.94,,,,,,,,11,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,177,0.003,-0.082,70.5,8.4,3.486506124,,0.082,,0,0,0.539,0.4609999999999999,29,29,30,29,1,0,6,1,5,1,2.34,-0.36,-0.36,45.1,19.22939939568028,-16.746977134612063,35.764830744648165,45.38935338994429,36.857720915375886
SL,2026-06-11,89.7,-1.88,5.55,"Feltner, Ryan",663538,663372,,swinging_strike,,,,,9,,R,R,R,COL,CHC,S,,,2,0,2026,0.33,0.23,0.7977215609771889,1.5620445403755094,,,,2,2,Top,,,,,,,5.873470887382627,-130.68670677019338,-4.304213294136477,2.911172328742955,20.13011574563141,-29.015233341680705,3.185777559,1.607775591,,,,91.2,2578,6.6,824346,664954,681198,666397,650489,678662,694514,694249,687859,53.95,,,,,,,,11,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,166,0.003,-0.063,73.5,8.3,1.677180348,,0.063,,0,0,0.536,0.4639999999999999,29,29,30,29,1,0,6,1,5,1,2.54,-0.33,-0.33,43.9,16.864528905926537,-15.71236084088894,29.521759933554996,45.62448873130854,38.71477276919339
FF,2026-06-11,95.3,-2.1,5.64,"Feltner, Ryan",663538,663372,,ball,,,,,11,,R,R,R,COL,CHC,B,,,1,0,2026,-0.17,0.87,-0.4117790551641545,3.6906347740060976,,,,2,2,Top,,,,,,,4.803402389424506,-139.0364703974304,-1.4749976584727091,-3.0679195332799702,22.57381024239784,-20.565504037725336,3.185777559,1.607775591,,,,96.9,2498,6.4,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.07,,,,,,,,11,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,203,-0.003,0.064,,,,,-0.064,,0,0,0.539,0.4609999999999999,29,29,30,29,1,0,6,1,5,1,1.57,0.17,0.17,42.8,,,,,
CU,2026-06-11,80.1,-1.77,5.57,"Feltner, Ryan",663538,663372,,ball,,,,,14,,R,R,R,COL,CHC,B,,,0,0,2026,0.78,-0.71,0.5190765314152385,0.2180162717401805,,,,2,2,Top,,,,,,,3.509303451428283,-116.7831275003388,-3.6300193304276536,6.714233046323878,18.113187471101583,-38.37672799426854,3.185777559,1.607775591,,,,81.1,2886,6.5,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.04,,,,,,,,11,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,42,-0.001,0.041,,,,,-0.041,,0,0,0.54,0.4599999999999999,29,29,30,29,1,0,6,1,5,1,4.2,-0.78,-0.78,52.4,,,,,
FF,2026-06-11,95.8,-2.02,5.52,"Feltner, Ryan",673548,663372,strikeout,swinging_strike,,,,,3,Seiya Suzuki strikes out swinging.,R,R,R,COL,CHC,S,2,,0,2,2026,-0.07,0.79,0.5236621048757432,3.160751751934834,,,,1,2,Top,,,,,,,6.78721410380034,-139.68870661318695,-2.431321097603407,-2.0087338410202884,23.114074314058566,-21.326969661634216,3.177878937,1.60378937,,,,97.1,2385,6.3,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.19,,0.0,0.0,1,0,0,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,212,0.01,-0.164,75.7,6.3,0.127586988,,0.164,,0,0,0.53,0.47,29,31,30,32,1,0,6,1,5,1,1.63,0.07,0.07,36.6,5.159445230580942,14.813561917207544,25.980827790187355,41.02421149725667,23.854505754713664
SI,2026-06-11,94.8,-2.09,5.54,"Feltner, Ryan",673548,663372,,foul,,,,,4,,R,R,R,COL,CHC,S,,,0,1,2026,-0.76,0.6,-0.5106418462635319,2.101886791965487,,,,1,2,Top,,,,,,,5.818250304285054,-138.0163075065613,-4.57262924390542,-10.916729933918822,26.446145704753555,-23.65160903394371,3.177878937,1.60378937,111,62.6,70,95.6,2280,6.4,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.08,,,,,,,,10,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,208,0.004,-0.056,73.8,7.0,,,0.056,88.0,0,0,0.526,0.474,29,31,30,32,1,0,6,1,5,1,1.9,0.76,0.76,41.5,0.7562582966734734,-5.092287172399519,36.22830488787849,28.367153741773816,32.607881133327766
SL,2026-06-11,89.6,-1.92,5.58,"Feltner, Ryan",673548,663372,,swinging_strike,,,,,14,,R,R,R,COL,CHC,S,,,0,0,2026,0.83,0.47,0.5574751914462848,0.9808697876877108,,,,1,2,Top,,,,,,,4.269143045868489,-130.36217784051394,-6.19136426285962,8.70159315895407,25.672873240075987,-25.73791929640824,3.177878937,1.60378937,,,,90.3,2382,6.6,824346,664954,681198,666397,650489,678662,694514,694249,687859,53.92,,,,,,,,10,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,168,0.003,-0.043,31.7,6.5,4.542930324,,0.043,,0,0,0.523,0.477,29,31,30,32,1,0,6,1,5,1,2.35,-0.83,-0.83,44.9,-0.0734782684857279,7.8120004415364255,33.06747281390805,41.26284674321328,27.641731010594047
FF,2026-06-11,94.5,-1.92,5.55,"Feltner, Ryan",664023,663372,field_out,hit_into_play,,,,,8,Ian Happ flies out to center fielder Cole Carrigg.,R,L,R,COL,CHC,X,8,fly_ball,1,0,2026,-0.5,0.97,-0.1205999472513085,2.058661369686281,,,,0,2,Top,97.55,89.24,,,,,5.770414236546296,-137.6961634932951,-5.522913175707386,-7.508438254043033,25.26893558651474,-18.75666703522433,3.136630577,1.582972441,282,95.3,57,95.4,2319,6.4,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.14,0.014,0.013,0.0,1,0,0,3,9,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,212,0.027,-0.311,78.4,7.3,,0.017,0.311,95.3,0,0,0.496,0.504,29,31,30,32,1,0,6,1,5,1,1.54,0.5,-0.5,39.3,10.51229557172716,-17.131652125251435,39.229935053955685,33.75374626329166,37.75348212629197
FF,2026-06-11,94.5,-2.01,5.5,"Feltner, Ryan",664023,663372,,ball,,,,,13,,R,L,R,COL,CHC,B,,,0,0,2026,-0.47,0.9,-1.0761292391021071,1.7677309342307912,,,,0,2,Top,,,,,,,3.4765608355160724,-137.68048959414838,-6.004604858796311,-6.622134212722923,24.018157009124884,-19.67783913382627,3.136630577,1.582972441,,,,95.7,2303,6.5,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.04,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,-0.004,0.046,,,,,-0.046,,0,0,0.5,0.5,29,31,30,32,1,0,6,1,5,1,1.6,0.47,-0.47,37.6,,,,,
CH,2026-06-11,94.4,-1.51,5.84,"Cabrera, Edward",687859,665795,field_out,hit_into_play,,,,,13,"Troy Johnston grounds out, second baseman Nico Hoerner to first baseman Michael Busch.",R,L,R,COL,CHC,X,4,ground_ball,1,2,2026,-1.03,0.06,-0.721348269772874,1.471670262225997,650489,,681198,2,1,Bot,151.3,159.28,,,,,4.39246421927965,-137.53958762405955,-5.706072112018944,-14.09674254901897,25.81921948375501,-30.480832856126764,3.159448819,1.594488189,,,,95.7,1606,6.6,824346,608348,683737,663538,608324,621020,664023,691718,673548,53.89,,,0.0,,0,0,,8,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,248,-0.034,-0.19,68.6,7.1,,,0.19,,0,0,0.534,0.534,28,29,28,29,1,0,6,1,5,1,2.46,1.03,-1.03,31.6,9.248220965737165,5.513131531733015,36.47621796714648,42.43454463272673,26.944104098979352
FF,2026-06-11,98.0,-1.39,5.9,"Cabrera, Edward",687859,665795,,swinging_strike,,,,,1,,R,L,R,COL,CHC,S,,,1,1,2026,-0.91,0.97,-0.342016819437125,2.935480625772982,650489,,681198,2,1,Bot,,,,,,,4.945426988897154,-142.74700276771907,-4.729833901819509,-13.540777808130064,27.14674761789155,-18.005919336794854,3.159448819,1.594488189,,,,99.1,2288,6.5,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.02,,,,,,,,8,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,222,-0.012,-0.097,67.2,5.7,1.559009784,,0.097,,0,0,0.546,0.546,28,29,28,29,1,0,6,1,5,1,1.37,0.91,-0.91,34.0,-1.57753007425211,21.29538980611621,33.62744187907823,38.4931970983647,21.748478934666917
SI,2026-06-11,98.3,-1.49,5.9,"Cabrera, Edward",687859,665795,,foul,,,,,1,,R,L,R,COL,CHC,S,,,1,0,2026,-1.16,0.74,-0.3469350867511367,3.196974095529323,650489,,681198,2,1,Bot,,,,,,,5.796392000634048,-143.1397616900871,-3.524002097571632,-17.26459628187799,27.98615122696636,-21.29244692190237,3.159448819,1.594488189,214,80.1,21,99.1,2271,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.14,,,,,,,,8,2,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,226,-0.004,-0.034,67.7,5.7,,,0.034,88.0,0,0,0.55,0.55,28,29,28,29,1,0,6,1,5,1,1.58,1.16,-1.16,33.8,-4.112114843935674,20.19537555762101,29.71332243247911,39.16922740200387,15.97593487838886
FF,2026-06-11,97.7,-1.59,5.9,"Cabrera, Edward",687859,665795,,ball,,,,,11,,R,L,R,COL,CHC,B,,,0,0,2026,-0.91,0.9,-0.9962077355800651,2.5720135253228738,650489,,681198,2,1,Bot,,,,,,,3.717624529737165,-142.28441342560765,-5.460035505409709,-13.182384229389212,27.74773161048429,-18.942500913570985,3.159448819,1.594488189,,,,98.7,2337,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.05,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,223,0.002,0.023,,,,,-0.023,,0,0,0.548,0.548,28,29,28,29,1,0,6,1,5,1,1.46,0.91,-0.91,31.2,,,,,
SL,2026-06-11,90.2,-1.71,5.78,"Cabrera, Edward",696100,665795,field_out,hit_into_play,,,,,9,Hunter Goodman pops out to first baseman Michael Busch on the infield fly rule. Willi Castro to 3rd.,R,R,R,COL,CHC,X,3,popup,0,1,2026,-0.04,0.5,0.448739891286083,2.0612028385396246,,650489,681198,1,1,Bot,129.81,195.39,,,,,5.398139973171652,-131.37224697934187,-4.253766165857563,-1.4133051073612466,24.25955738507821,-25.70063107765355,3.178756562,1.604232283,21,66.8,81,91.1,2292,6.5,824346,608348,683737,663538,608324,621020,664023,691718,673548,53.97,0.003,0.003,0.0,1,0,0,3,7,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,201,-0.032,-0.204,77.6,7.8,,0.003,0.204,88.0,0,0,0.58,0.58,28,26,28,27,1,0,6,1,5,1,2.27,0.04,0.04,30.1,14.38926152503488,-14.18055854695806,29.245151510687208,43.82609078431448,45.92718739044351
FF,2026-06-11,97.3,-1.46,5.84,"Cabrera, Edward",696100,665795,,foul,,,,,2,,R,R,R,COL,CHC,S,,,0,0,2026,-0.71,0.9,-0.1788290402497651,3.0579240201514453,,650489,681198,1,1,Bot,,,,,,,5.072272277541897,-141.74675943508967,-3.956908559211485,-10.697457672440445,27.578163076048707,-19.32067235040773,3.178756562,1.604232283,,,,98.3,2212,6.5,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.05,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.007,-0.043,77.3,6.9,,,0.043,,0,0,0.587,0.587,28,26,28,27,1,0,6,1,5,1,1.47,0.71,0.71,32.0,16.00969033184746,-3.5888565915199777,22.38432698674492,38.44193383528712,34.60501269857594
FF,2026-06-11,97.4,-1.61,5.73,"Cabrera, Edward",681198,665795,walk,ball,,,,,11,TJ Rumfield walks.,R,L,R,COL,CHC,B,,,3,1,2026,-0.78,0.61,-0.8568726346649739,3.091349651109533,,650489,,1,1,Bot,,,,,,,3.824847336401755,-142.01189919676747,-2.9409343738967677,-11.371845720936856,27.337768003756995,-23.3778677160817,3.422736221,1.727362205,,,,98.6,2136,6.5,824346,608348,683737,663538,608324,621020,664023,691718,673548,53.98,,0.69866,0.7,1,0,0,,6,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,229,0.012,0.146,,,,,-0.146,,0,0,0.575,0.575,28,26,28,26,1,0,6,1,5,1,1.75,0.78,-0.78,28.0,,,,,
CH,2026-06-11,92.8,-1.57,5.71,"Cabrera, Edward",681198,665795,,ball,,,,,13,,R,L,R,COL,CHC,B,,,2,1,2026,-1.02,0.0,-0.7171346734969661,1.2338626563177957,,650489,,1,1,Bot,,,,,,,4.457571124873188,-135.19493911426028,-5.528571754869692,-13.535404761544209,25.5779170824366,-31.33498316567521,3.422736221,1.727362205,,,,93.8,1610,6.5,824346,608348,683737,663538,608324,621020,664023,691718,673548,53.99,,,,,,,,6,4,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,250,0.006,0.072,,,,,-0.072,,0,0,0.569,0.569,28,26,28,26,1,0,6,1,5,1,2.62,1.02,-1.02,28.7,,,,,
FF,2026-06-11,96.8,-1.64,5.86,"Cabrera, Edward",681198,665795,,ball,,,,,11,,R,L,R,COL,CHC,B,,,1,1,2026,-0.76,0.72,-1.7539405856766606,4.600619813589049,,650489,,1,1,Bot,,,,,,,1.4799608790373155,-141.12913600293865,0.5713228864192474,-10.57135979201325,27.6924392054878,-22.78725746782469,3.422736221,1.727362205,,,,97.6,2102,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.15,,,,,,,,6,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,230,0.004,0.035,,,,,-0.035,,0,0,0.565,0.565,28,26,28,26,1,0,6,1,5,1,1.68,0.76,-0.76,29.4,,,,,
CH,2026-06-11,93.6,-1.61,5.86,"Cabrera, Edward",681198,665795,,foul,,,,,8,,R,L,R,COL,CHC,S,,,1,0,2026,-0.95,0.16,-0.0125624904893119,2.0103101488794985,,650489,,1,1,Bot,,,,,,,6.218332636328716,-136.36123768715854,-4.495251615499498,-13.147666461305896,22.979712978907827,-29.48519711765292,3.422736221,1.727362205,5,99.9,-21,94.8,1734,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.08,,,,,,,,6,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,244,-0.004,-0.047,71.6,6.7,,,0.047,99.9,0,0,0.569,0.569,28,26,28,26,1,0,6,1,5,1,2.38,0.95,-0.95,30.9,10.159540846697668,-4.5275721942357485,41.85031641661013,32.796084176436686,29.89882696039224
FF,2026-06-11,96.7,-1.48,5.9,"Cabrera, Edward",681198,665795,,ball,,,,,11,,R,L,R,COL,CHC,B,,,0,0,2026,-0.66,1.0,-0.5288924494659847,4.164662501542501,,,650489,1,1,Bot,,,,,,,4.026454708944797,-141.19723620921923,-1.4348142463331546,-9.626197721443722,21.69251680632808,-18.404757902639428,3.422736221,1.727362205,,,,98.4,2193,6.3,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.16,,,,,,,,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,222,0.018,0.035,,,,,-0.035,,0,0,0.551,0.551,28,26,28,26,1,0,6,1,5,1,1.36,0.66,-0.66,33.0,,,,,
CH,2026-06-11,94.8,-1.45,5.97,"Cabrera, Edward",650489,665795,single,hit_into_play,,,,,13,Willi Castro singles on a line drive to left fielder Ian Happ.,R,L,R,COL,CHC,X,7,line_drive,1,2,2026,-0.8,0.79,-0.9423209170669072,1.7361989768065034,,,,1,1,Bot,69.57,102.92,,,,,3.138926075005568,-138.14142375945858,-7.091758985228996,-11.022578923451617,24.12453570600597,-20.80850162389972,3.203330053,1.616633858,205,92.5,10,95.9,1816,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.12,0.66,0.605,0.9,1,1,0,4,5,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,241,0.03,0.501,67.2,7.0,,0.707,-0.501,92.5,0,0,0.521,0.521,28,29,28,29,1,0,6,1,5,1,1.7,0.8,-0.8,34.0,-4.934664632658153,16.749573376546277,37.96614175924619,40.19658250770775,21.059838393235715
CU,2026-06-11,87.6,-1.55,6.06,"Cabrera, Edward",650489,665795,,ball,,,,,13,,R,L,R,COL,CHC,B,,,0,2,2026,-0.01,-0.51,-0.4903509139764826,0.2334165725118038,,,,1,1,Bot,,,,,,,2.546989399002108,-127.68319704480052,-6.720158149989418,-0.5595077133893004,21.929338911858856,-36.79130395512431,3.203330053,1.616633858,,,,88.5,2535,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.08,,,,,,,,5,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,35,0.001,0.017,,,,,-0.017,,0,0,0.52,0.52,28,29,28,29,1,0,6,1,5,1,3.43,0.01,-0.01,39.2,,,,,
FF,2026-06-11,98.7,-1.59,5.74,"Cabrera, Edward",650489,665795,,foul,,,,,5,,R,L,R,COL,CHC,S,,,0,1,2026,-1.0,0.8,0.111661218564676,2.6010599500017806,,,,1,1,Bot,,,,,,,6.938607634656577,-143.73375733293489,-4.92366001875212,-15.386409427017153,24.945191257055782,-20.14214186391473,3.203330053,1.616633858,232,75.7,30,99.7,2315,6.3,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.23,,,,,,,,5,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,-0.004,-0.056,71.8,6.7,,,0.056,88.0,0,0,0.524,0.524,28,29,28,29,1,0,6,1,5,1,1.49,1.0,-1.0,27.6,-0.1927745869485655,7.5004683903659,42.21716504027832,29.85326729554621,21.100629652743063
FF,2026-06-11,97.7,-1.62,5.81,"Cabrera, Edward",650489,665795,,called_strike,,,,,2,,R,L,R,COL,CHC,S,,,0,0,2026,-0.74,0.99,0.1847833125522386,2.798020348263502,,,,1,1,Bot,,,,,,,6.54123282559779,-142.30280571761998,-4.901056601201382,-11.31194573078448,24.94095585489581,-17.69816689072732,3.203330053,1.616633858,,,,99.0,2174,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.05,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,-0.002,-0.043,,,,,0.043,,0,0,0.526,0.526,28,29,28,29,1,0,6,1,5,1,1.34,0.74,-0.74,29.1,,,,,
CH,2026-06-11,94.1,-1.59,5.9,"Cabrera, Edward",666397,665795,field_out,hit_into_play,,,,,4,"Edouard Julien grounds out, pitcher Edward Cabrera to first baseman Michael Busch.",R,L,R,COL,CHC,X,1,ground_ball,2,2,2026,-0.75,0.54,-0.2788723854861429,2.592469898696494,,,,0,1,Bot,129.51,182.09,,,,,5.059103711232734,-137.22604261005466,-4.034387147312545,-10.534018731566618,23.23700834387509,-24.7514515893955,3.234924541,1.63257874,9,96.3,-14,95.3,1809,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.13,0.184,0.166,0.0,1,0,0,2,4,5,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,244,-0.019,-0.238,72.5,6.8,,0.197,0.238,96.3,0,0,0.545,0.545,28,27,28,27,1,0,6,1,5,1,1.98,0.75,-0.75,31.9,5.017994018477668,18.436129870344217,41.851325795668274,41.79500189289546,16.029981832522736
SL,2026-06-11,92.3,-1.62,5.81,"Cabrera, Edward",666397,665795,,ball,,,,,14,,R,L,R,COL,CHC,B,,,1,2,2026,0.0,0.7,1.0031921222094908,1.1613270289210698,,,,0,1,Bot,,,,,,,6.585866284129541,-134.36995246713323,-7.425325630562908,-1.078786677822942,23.20542386150874,-22.40617018376736,3.234924541,1.63257874,,,,93.3,2347,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.12,,,,,,,,4,4,Slider,0,0,0,0,0,0,0,0,Infield shade,Strategic,223,0.004,0.048,,,,,-0.048,,0,0,0.541,0.541,28,27,28,27,1,0,6,1,5,1,1.93,0.0,0.0,33.5,,,,,
FF,2026-06-11,97.3,-1.53,5.96,"Cabrera, Edward",666397,665795,,foul,,,,,12,,R,L,R,COL,CHC,S,,,1,1,2026,-0.87,1.07,0.135360521749793,3.443939567041169,,,,0,1,Bot,,,,,,,6.445886430920137,-141.75270414463637,-3.66698552611604,-13.104524320526965,25.235680033049626,-16.983039479979027,3.234924541,1.63257874,220,81.9,21,98.3,2269,6.3,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.22,,,,,,,,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,227,-0.006,-0.062,72.3,6.1,,,0.062,88.0,0,0,0.547,0.547,28,27,28,27,1,0,6,1,5,1,1.29,0.87,-0.87,32.9,7.820588366237159,12.222982723088831,38.1599118033086,37.09463086582984,23.36004498183221
CU,2026-06-11,86.2,-1.58,5.98,"Cabrera, Edward",666397,665795,,foul,,,,,14,,R,L,R,COL,CHC,S,,,1,0,2026,0.13,-0.33,0.9130653813010572,1.4966553147147477,,,,0,1,Bot,,,,,,,5.591971097326555,-125.67873572431904,-3.677571606683519,0.5227777417730148,19.2720548606762,-35.30841638091541,3.234924541,1.63257874,,,,87.3,2533,6.3,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.18,,,,,,,,4,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,37,-0.004,-0.058,20.8,5.9,,,0.058,,0,0,0.551,0.551,28,27,28,27,1,0,6,1,5,1,3.32,-0.13,0.13,38.6,-27.46242025249837,0.0922844626026484,59.79276908672648,27.120902700466782,10.517565228038883
FF,2026-06-11,96.7,-1.59,5.89,"Cabrera, Edward",666397,665795,,ball,,,,,11,,R,L,R,COL,CHC,B,,,0,0,2026,-0.9,1.0,-0.9101079269068312,2.942553834029677,,,,0,1,Bot,,,,,,,3.892030432581597,-140.95766863056988,-4.552952002092289,-12.92785645156122,26.282389430609136,-18.021243344300935,3.234924541,1.63257874,,,,97.8,2310,6.4,824346,608348,683737,663538,608324,621020,664023,691718,673548,54.08,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,223,0.003,0.046,,,,,-0.046,,0,0,0.548,0.548,28,27,28,27,1,0,6,1,5,1,1.4,0.9,-0.9,31.6,,,,,
FF,2026-06-11,95.2,-1.95,5.51,"Feltner, Ryan",683737,663372,field_out,hit_into_play,,,,,5,Michael Busch flies out to left fielder Sterlin Thompson.,R,L,R,COL,CHC,X,7,fly_ball,2,0,2026,-0.41,0.83,0.0217234485505551,2.264926513374236,,,,2,1,Top,91.51,116.21,,,,,6.070633136841233,-138.58692027928126,-4.6442332980342,-6.508703263968429,28.24193447050768,-20.626842900749534,3.166469816,1.598031496,238,96.7,61,96.1,2150,6.6,824346,664954,681198,666397,650489,678662,694514,694249,687859,53.94,0.023,0.026,0.0,1,0,0,3,3,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.014,-0.363,78.3,7.5,,0.036,0.363,96.7,0,0,0.534,0.4659999999999999,29,28,30,29,1,0,6,1,5,1,1.66,0.41,-0.41,40.3,20.78827394505589,-9.66973925360752,37.9241853803858,34.78030526427207,34.30770039874615
CU,2026-06-11,79.3,-1.89,5.74,"Feltner, Ryan",683737,663372,,ball,,,,,11,,R,L,R,COL,CHC,B,,,1,0,2026,0.29,-0.54,-0.2941271283384109,3.4349682122464893,,,,2,1,Top,,,,,,,2.882980725729331,-115.45889087743792,2.9083296945948045,2.141375133382057,20.307760377083728,-37.70868813394172,3.166469816,1.598031496,,,,79.7,2585,6.4,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.08,,,,,,,,3,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,42,-0.003,0.064,,,,,-0.064,,0,0,0.537,0.4629999999999999,29,28,30,29,1,0,6,1,5,1,4.14,-0.29,0.29,47.2,,,,,
FF,2026-06-11,95.8,-1.84,5.55,"Feltner, Ryan",683737,663372,,ball,,,,,14,,R,L,R,COL,CHC,B,,,0,0,2026,-0.36,1.24,0.634176502315129,1.2292881210714537,,,,2,1,Top,,,,,,,7.304713983653719,-139.34562993557458,-8.5303572188778,-6.113668743455751,25.039303118479577,-14.340492060234745,3.166469816,1.598031496,,,,96.8,2444,6.5,824346,664954,681198,666397,650489,678662,694514,694249,687859,54.05,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,-0.001,0.041,,,,,-0.041,,0,0,0.538,0.4619999999999999,29,28,30,29,1,0,6,1,5,1,1.2,0.36,-0.36,39.9,,,,,
