pair_leg_1,pair_leg_2,leg1_game_pk,leg2_game_pk,pair_type,leg1_prob,leg2_prob,base_combo_prob,learned_multiplier,combo_prob,leg1_odds_american,leg2_odds_american,parlay_decimal,parlay_ev,training_days_used
Willson Contreras,Dominic Canzone,824735,823110,cross_game,0.27024604696173193,0.1432386587391052,0.03870968129634372,0.48999999999999994,0.018967743835208422,,,,,1
Willson Contreras,Willson Contreras,824735,824732,cross_game,0.27024604696173193,0.14292622600371158,0.03862524758466215,0.48999999999999994,0.018926371316484454,,,,,1
Caleb Durbin,Junior Caminero,824735,822784,cross_game,0.21008315432205307,0.18354189987352365,0.03855906127569228,0.48999999999999994,0.018893940025089213,,,,,1
Willson Contreras,Manny Machado,824735,824896,cross_game,0.27024604696173193,0.14196672215805994,0.03836594546333022,0.48999999999999994,0.018799313277031805,,,,,1
Willson Contreras,Ryan McMahon,824735,823518,cross_game,0.27024604696173193,0.14147523142463925,0.038233122035504954,0.48999999999999994,0.018734229797397424,,,,,1
Willson Contreras,Spencer Torkelson,824735,824650,cross_game,0.27024604696173193,0.14142422152515674,0.03821933681181389,0.48999999999999994,0.0187274750377888,,,,,1
Willson Contreras,Zach Neto,824735,824004,cross_game,0.27024604696173193,0.14025421709757693,0.037903147740332724,0.48999999999999994,0.01857254239276303,,,,,1
Heliot Ramos,Victor Mesa Jr.,824083,822784,cross_game,0.21404111931210262,0.17618068742880014,0.03770991153843607,0.48999999999999994,0.018477856653833672,,,,,1
Masataka Yoshida,Junior Caminero,824735,822784,cross_game,0.2044147313646346,0.18354189987352365,0.037518668156800994,0.48999999999999994,0.018384147396832484,,,,,1
Heliot Ramos,Hunter Goodman,824083,824327,cross_game,0.21404111931210262,0.1739225091478534,0.03722656853157595,0.48999999999999994,0.018241018580472213,,,,,1
Heliot Ramos,Rafael Flores Jr.,824083,823518,cross_game,0.21404111931210262,0.17380423552442342,0.0372012531128319,0.48999999999999994,0.01822861402528763,,,,,1
Caleb Durbin,Victor Mesa Jr.,824735,822784,cross_game,0.21008315432205307,0.17618068742880014,0.03701259454567001,0.48999999999999994,0.018136171327378305,,,,,1
Caleb Durbin,Hunter Goodman,824735,824327,cross_game,0.21008315432205307,0.1739225091478534,0.036538189329387176,0.48999999999999994,0.017903712771399714,,,,,1
Caleb Durbin,Rafael Flores Jr.,824735,823518,cross_game,0.21008315432205307,0.17380423552442342,0.036513342033503905,0.48999999999999994,0.01789153759641691,,,,,1
Wyatt Langford,Junior Caminero,822873,822784,cross_game,0.19788740913346153,0.18354189987352365,0.036320631033404806,0.48999999999999994,0.01779710920636835,,,,,1
Heliot Ramos,Kyle Schwarber,824083,823438,cross_game,0.21404111931210262,0.16927974674858862,0.036232826470937174,0.48999999999999994,0.017754084970759212,,,,,1
Dillon Dingler,Junior Caminero,824650,822784,cross_game,0.1969414256652618,0.18354189987352365,0.03614700343040248,0.48999999999999994,0.017712031680897213,,,,,1
Masataka Yoshida,Victor Mesa Jr.,824735,822784,cross_game,0.2044147313646346,0.17618068742880014,0.03601392789239483,0.48999999999999994,0.017646824667273464,,,,,1
Caleb Durbin,Kyle Schwarber,824735,823438,cross_game,0.21008315432205307,0.16927974674858862,0.035562823159781806,0.48999999999999994,0.017425783348293082,,,,,1
Masataka Yoshida,Hunter Goodman,824735,824327,cross_game,0.2044147313646346,0.1739225091478534,0.035552322985721654,0.48999999999999994,0.017420638263003607,,,,,1
Masataka Yoshida,Rafael Flores Jr.,824735,823518,cross_game,0.2044147313646346,0.17380423552442342,0.03552814611476069,0.48999999999999994,0.017408791596232737,,,,,1
Heliot Ramos,Wilyer Abreu,824083,824735,cross_game,0.21404111931210262,0.16575608240934592,0.03547861741168552,0.48999999999999994,0.017384522531725902,,,,,1
Heliot Ramos,Christian Encarnacion-Strand,824083,824732,cross_game,0.21404111931210262,0.16565780602458946,0.0354575822242903,0.48999999999999994,0.017374215289902246,,,,,1
Heliot Ramos,Jazz Chisholm Jr.,824083,823518,cross_game,0.21404111931210262,0.1652568983272693,0.035371771492015064,0.48999999999999994,0.017332168031087378,,,,,1
Wyatt Langford,Victor Mesa Jr.,822873,822784,cross_game,0.19788740913346153,0.17618068742880014,0.034863939774637476,0.48999999999999994,0.017083330489572363,,,,,1
Caleb Durbin,Wilyer Abreu,824735,824735,same_game,0.21008315432205307,0.16575608240934592,0.034822560640621565,0.48999999999999994,0.017063054713904565,,,,,1
Caleb Durbin,Christian Encarnacion-Strand,824735,824732,cross_game,0.21008315432205307,0.16565780602458946,0.03480191442771656,0.48999999999999994,0.017052938069581112,,,,,1
Caleb Durbin,Jazz Chisholm Jr.,824735,823518,cross_game,0.21008315432205307,0.1652568983272693,0.034717690474071555,0.48999999999999994,0.01701166833229506,,,,,1
Dillon Dingler,Victor Mesa Jr.,824650,822784,cross_game,0.1969414256652618,0.17618068742880014,0.03469727575691377,0.48999999999999994,0.017001665120887743,,,,,1
Heliot Ramos,Amed Rosario,824083,823518,cross_game,0.21404111931210262,0.16196954244956968,0.03466814216037502,0.48999999999999994,0.016987389658583756,,,,,1
Masataka Yoshida,Kyle Schwarber,824735,823438,cross_game,0.2044147313646346,0.16927974674858862,0.034603273957086116,0.48999999999999994,0.016955604238972195,,,,,1
Heliot Ramos,Tyrone Taylor,824083,823761,cross_game,0.21404111931210262,0.16103849128821884,0.034468858927662646,0.48999999999999994,0.016889740874554693,,,,,1
Wyatt Langford,Hunter Goodman,822873,824327,cross_game,0.19788740913346153,0.1739225091478534,0.03441707472525947,0.48999999999999994,0.016864366615377137,,,,,1
Wyatt Langford,Rafael Flores Jr.,822873,823518,cross_game,0.19788740913346153,0.17380423552442342,0.034393669864350086,0.48999999999999994,0.01685289823353154,,,,,1
Dillon Dingler,Hunter Goodman,824650,824327,cross_game,0.1969414256652618,0.1739225091478534,0.034252546906857785,0.48999999999999994,0.016783747984360314,,,,,1
Dillon Dingler,Rafael Flores Jr.,824650,823518,cross_game,0.1969414256652618,0.17380423552442342,0.03422925393084089,0.48999999999999994,0.016772334426112034,,,,,1
Caleb Durbin,Amed Rosario,824735,823518,cross_game,0.21008315432205307,0.16196954244956968,0.03402707238190528,0.48999999999999994,0.016673265467133585,,,,,1
Masataka Yoshida,Wilyer Abreu,824735,824735,same_game,0.2044147313646346,0.16575608240934592,0.033882985057760676,0.48999999999999994,0.016602662678302727,,,,,1
Masataka Yoshida,Christian Encarnacion-Strand,824735,824732,cross_game,0.2044147313646346,0.16565780602458946,0.0338628959169712,0.48999999999999994,0.016592818999315886,,,,,1
Caleb Durbin,Tyrone Taylor,824735,823761,cross_game,0.21008315432205307,0.16103849128821884,0.033831474217093475,0.48999999999999994,0.0165774223663758,,,,,1
Masataka Yoshida,Jazz Chisholm Jr.,824735,823518,cross_game,0.2044147313646346,0.1652568983272693,0.03378094447772149,0.48999999999999994,0.016552662794083527,,,,,1
Wyatt Langford,Kyle Schwarber,822873,823438,cross_game,0.19788740913346153,0.16927974674858862,0.03349833050284671,0.48999999999999994,0.016414181946394886,,,,,1
Dillon Dingler,Kyle Schwarber,824650,823438,cross_game,0.1969414256652618,0.16927974674858862,0.03333819466092151,0.48999999999999994,0.016335715383851535,,,,,1
Heliot Ramos,Heriberto Hernández,824083,824166,cross_game,0.21404111931210262,0.15501281799454286,0.033179117071275195,0.48999999999999994,0.016257767364924843,,,,,1
Heliot Ramos,Esmerlyn Valdez,824083,823519,cross_game,0.21404111931210262,0.15481230918638839,0.033136199941545874,0.48999999999999994,0.016236737971357475,,,,,1
Masataka Yoshida,Amed Rosario,824735,823518,cross_game,0.2044147313646346,0.16196954244956968,0.03310896050908157,0.48999999999999994,0.016223390649449967,,,,,1
Heliot Ramos,Luis Urías,824083,822784,cross_game,0.21404111931210262,0.15401329946383535,0.03296517900618937,0.48999999999999994,0.01615293771303279,,,,,1
Masataka Yoshida,Tyrone Taylor,824735,823761,cross_game,0.2044147313646346,0.16103849128821884,0.0329186399360473,0.48999999999999994,0.016130133568663177,,,,,1
Wyatt Langford,Wilyer Abreu,822873,824735,cross_game,0.19788740913346153,0.16575608240934592,0.032801041696098,0.48999999999999994,0.016072510431088018,,,,,1
Wyatt Langford,Christian Encarnacion-Strand,822873,824732,cross_game,0.19788740913346153,0.16565780602458946,0.032781594036939546,0.48999999999999994,0.016062981078100374,,,,,1
Wyatt Langford,Jazz Chisholm Jr.,822873,823518,cross_game,0.19788740913346153,0.1652568983272693,0.032702259451415194,0.48999999999999994,0.016024107131193444,,,,,1
Dillon Dingler,Wilyer Abreu,824650,824735,cross_game,0.1969414256652618,0.16575608240934592,0.03264423918238521,0.48999999999999994,0.01599567719936875,,,,,1
Dillon Dingler,Christian Encarnacion-Strand,824650,824732,cross_game,0.1969414256652618,0.16565780602458946,0.032624884491062045,0.48999999999999994,0.0159861934006204,,,,,1
Caleb Durbin,Heriberto Hernández,824735,824166,cross_game,0.21008315432205307,0.15501281799454286,0.03256558176464387,0.48999999999999994,0.015957135064675495,,,,,1
Dillon Dingler,Jazz Chisholm Jr.,824650,823518,cross_game,0.1969414256652618,0.1652568983272693,0.032545929157591635,0.48999999999999994,0.015947505287219898,,,,,1
Caleb Durbin,Esmerlyn Valdez,824735,823519,cross_game,0.21008315432205307,0.15481230918638839,0.032523458241757425,0.48999999999999994,0.015936494538461136,,,,,1
Heliot Ramos,Colton Cowser,824083,824732,cross_game,0.21404111931210262,0.15184330501299864,0.03250071096503123,0.48999999999999994,0.0159253483728653,,,,,1
Heliot Ramos,Justin Foscue,824083,822873,cross_game,0.21404111931210262,0.15184220764508086,0.032500476083173815,0.48999999999999994,0.015925233280755166,,,,,1
Caleb Durbin,Luis Urías,824735,822784,cross_game,0.21008315432205307,0.15401329946383535,0.032355599758909497,0.48999999999999994,0.01585424388186565,,,,,1
Junior Caminero,Victor Mesa Jr.,822784,822784,same_game,0.18354189987352365,0.17618068742880014,0.0323365380917054,0.48999999999999994,0.01584490366493564,,,,,1
Heliot Ramos,Max Muncy,824083,825055,cross_game,0.21404111931210262,0.15008930242611201,0.032125282288057694,0.48999999999999994,0.015741388321148266,,,,,1
Wyatt Langford,Amed Rosario,822873,823518,cross_game,0.19788740913346153,0.16196954244956968,0.03205173311387756,0.48999999999999994,0.0157053492258,,,,,1
Junior Caminero,Hunter Goodman,822784,824327,cross_game,0.18354189987352365,0.1739225091478534,0.03192206775976731,0.48999999999999994,0.01564181320228598,,,,,1
Junior Caminero,Rafael Flores Jr.,822784,823518,cross_game,0.18354189987352365,0.17380423552442342,0.031900359594218046,0.48999999999999994,0.01563117620116684,,,,,1
Caleb Durbin,Colton Cowser,824735,824732,cross_game,0.21008315432205307,0.15184330501299864,0.03189972047981637,0.48999999999999994,0.015630863035110017,,,,,1
Caleb Durbin,Justin Foscue,824735,822873,cross_game,0.21008315432205307,0.15184220764508086,0.03189948994130275,0.48999999999999994,0.015630750071238344,,,,,1
Dillon Dingler,Amed Rosario,824650,823518,cross_game,0.1969414256652618,0.16196954244956968,0.03189851260436839,0.48999999999999994,0.01563027117614051,,,,,1
Wyatt Langford,Tyrone Taylor,822873,823761,cross_game,0.19788740913346153,0.16103849128821884,0.03186748981178714,0.48999999999999994,0.015615070007775698,,,,,1
Dillon Dingler,Tyrone Taylor,824650,823761,cross_game,0.1969414256652618,0.16103849128821884,0.03171515006128466,0.48999999999999994,0.015540423530029483,,,,,1
Heliot Ramos,Willy Adames,824083,824083,same_game,0.21404111931210262,0.14811196456769748,0.031702050679584454,0.48999999999999994,0.01553400483299638,,,,,1
Masataka Yoshida,Heriberto Hernández,824735,824166,cross_game,0.2044147313646346,0.15501281799454286,0.03168690354842947,0.48999999999999994,0.015526582738730439,,,,,1
Masataka Yoshida,Esmerlyn Valdez,824735,823519,cross_game,0.2044147313646346,0.15481230918638839,0.031645916594274334,0.48999999999999994,0.015506499131194422,,,,,1
Heliot Ramos,Bryan Reynolds,824083,823518,cross_game,0.21404111931210262,0.14768728583281263,0.03161115196782165,0.48999999999999994,0.015489464464232609,,,,,1
Caleb Durbin,Max Muncy,824735,825055,cross_game,0.21008315432205307,0.15008930242611201,0.031531234083674184,0.48999999999999994,0.015450304701000348,,,,,1
Heliot Ramos,Ryan O'Hearn,824083,823518,cross_game,0.21404111931210262,0.1472457223114708,0.03151663921746625,0.48999999999999994,0.015443153216558462,,,,,1
Masataka Yoshida,Luis Urías,824735,822784,cross_game,0.2044147313646346,0.15401329946383535,0.031482587236480924,0.48999999999999994,0.01542646774587565,,,,,1
Heliot Ramos,Jose Siri,824083,824004,cross_game,0.21404111931210262,0.14643987136076042,0.03134415397797748,0.48999999999999994,0.015358635449208964,,,,,1
Caleb Durbin,Willy Adames,824735,824083,cross_game,0.21008315432205307,0.14811196456769748,0.031115828709218047,0.48999999999999994,0.015246756067516841,,,,,1
Heliot Ramos,Cedric Mullins,824083,822784,cross_game,0.21404111931210262,0.14518724945137915,0.03107604138241865,0.48999999999999994,0.015227260277385137,,,,,1
Junior Caminero,Kyle Schwarber,822784,823438,cross_game,0.18354189987352365,0.16927974674858862,0.031069926328344894,0.48999999999999994,0.015224263900888995,,,,,1
Masataka Yoshida,Colton Cowser,824735,824732,cross_game,0.2044147313646346,0.15184330501299864,0.03103900840375039,0.48999999999999994,0.01520911411783769,,,,,1
Masataka Yoshida,Justin Foscue,824735,822873,cross_game,0.2044147313646346,0.15184220764508086,0.031038784085582267,0.48999999999999994,0.015209004201935309,,,,,1
Caleb Durbin,Bryan Reynolds,824735,823518,cross_game,0.21008315432205307,0.14768728583281263,0.03102661086101994,0.48999999999999994,0.015203039321899769,,,,,1
Heliot Ramos,Bryce Eldridge,824083,824083,same_game,0.21404111931210262,0.14489335385640023,0.031013135640308467,0.48999999999999994,0.015196436463751148,,,,,1
Heliot Ramos,Riley Greene,824083,824650,cross_game,0.21404111931210262,0.14473875770017736,0.030980045705989175,0.48999999999999994,0.015180222395934693,,,,,1
Caleb Durbin,Ryan O'Hearn,824735,823518,cross_game,0.21008315432205307,0.1472457223114708,0.030933845803622892,0.48999999999999994,0.015157584443775214,,,,,1
Caleb Durbin,Jose Siri,824735,824004,cross_game,0.21008315432205307,0.14643987136076042,0.030764550093984232,0.48999999999999994,0.015074629546052272,,,,,1
Masataka Yoshida,Max Muncy,824735,825055,cross_game,0.2044147313646346,0.15008930242611201,0.030680464436139084,0.48999999999999994,0.015033427573708149,,,,,1
Wyatt Langford,Heriberto Hernández,822873,824166,cross_game,0.19788740913346153,0.15501281799454286,0.030675084935416912,0.48999999999999994,0.015030791618354284,,,,,1
Heliot Ramos,Dominic Canzone,824083,823110,cross_game,0.21404111931210262,0.1432386587391052,0.03065896284528237,0.48999999999999994,0.01502289179418836,,,,,1
Victor Mesa Jr.,Hunter Goodman,822784,824327,cross_game,0.17618068742880014,0.1739225091478534,0.030641787221010592,0.48999999999999994,0.015014475738295188,,,,,1
Wyatt Langford,Esmerlyn Valdez,822873,823519,cross_game,0.19788740913346153,0.15481230918638839,0.030635406766862786,0.48999999999999994,0.015011349315762763,,,,,1
Victor Mesa Jr.,Rafael Flores Jr.,822784,823518,cross_game,0.17618068742880014,0.17380423552442342,0.030620949692730003,0.48999999999999994,0.0150042653494377,,,,,1
Heliot Ramos,Willson Contreras,824083,824732,cross_game,0.21404111931210262,0.14292622600371158,0.030592089392888974,0.48999999999999994,0.014990123802515595,,,,,1
Dillon Dingler,Heriberto Hernández,824650,824166,cross_game,0.1969414256652618,0.15501281799454286,0.03052844537223502,0.48999999999999994,0.014958938232395157,,,,,1
Caleb Durbin,Cedric Mullins,824735,822784,cross_game,0.21008315432205307,0.14518724945137915,0.0305013953320885,0.48999999999999994,0.014945683712723363,,,,,1
Dillon Dingler,Esmerlyn Valdez,824650,823519,cross_game,0.1969414256652618,0.15481230918638839,0.030488956881698635,0.48999999999999994,0.01493958887203233,,,,,1
Wyatt Langford,Luis Urías,822873,822784,cross_game,0.19788740913346153,0.15401329946383535,0.030477292802994316,0.48999999999999994,0.014933873473467214,,,,,1
Caleb Durbin,Bryce Eldridge,824735,824083,cross_game,0.21008315432205307,0.14489335385640023,0.030439652818453972,0.48999999999999994,0.014915429881042445,,,,,1
Junior Caminero,Wilyer Abreu,822784,824735,cross_game,0.18354189987352365,0.16575608240934592,0.030423186281003704,0.48999999999999994,0.014907361277691813,,,,,1
Caleb Durbin,Riley Greene,824735,824650,cross_game,0.21008315432205307,0.14473875770017736,0.030407174770308607,0.48999999999999994,0.014899515637451215,,,,,1
Junior Caminero,Christian Encarnacion-Strand,822784,824732,cross_game,0.18354189987352365,0.16565780602458946,0.0304051484466328,0.48999999999999994,0.01489852273885007,,,,,1
Heliot Ramos,Manny Machado,824083,824896,cross_game,0.21404111931210262,0.14196672215805994,0.03038671611578143,0.48999999999999994,0.0148894908967329,,,,,1
Dillon Dingler,Luis Urías,824650,822784,cross_game,0.1969414256652618,0.15401329946383535,0.030331598767818633,0.48999999999999994,0.014862483396231129,,,,,1
Junior Caminero,Jazz Chisholm Jr.,822784,823518,cross_game,0.18354189987352365,0.1652568983272693,0.030331565086192742,0.48999999999999994,0.014862466892234442,,,,,1
Heliot Ramos,Ryan McMahon,824083,823518,cross_game,0.21404111931210262,0.14147523142463925,0.03028151688906854,0.48999999999999994,0.014837943275643582,,,,,1
Masataka Yoshida,Willy Adames,824735,824083,cross_game,0.2044147313646346,0.14811196456769748,0.030276267448994157,0.48999999999999994,0.014835371050007136,,,,,1
Heliot Ramos,Spencer Torkelson,824083,824650,cross_game,0.21404111931210262,0.14142422152515674,0.030270598673087307,0.48999999999999994,0.01483259334981278,,,,,1
Hunter Goodman,Rafael Flores Jr.,824327,823518,cross_game,0.1739225091478534,0.17380423552442342,0.0302284687429322,0.48999999999999994,0.014811949684036776,,,,,1
Masataka Yoshida,Bryan Reynolds,824735,823518,cross_game,0.2044147313646346,0.14768728583281263,0.030189456859486395,0.48999999999999994,0.014792833861148331,,,,,1
Masataka Yoshida,Ryan O'Hearn,824735,823518,cross_game,0.2044147313646346,0.1472457223114708,0.03009919477089088,0.48999999999999994,0.01474860543773653,,,,,1
Caleb Durbin,Dominic Canzone,824735,823110,cross_game,0.21008315432205307,0.1432386587391052,0.030092029248771336,0.48999999999999994,0.014745094331897952,,,,,1
Wyatt Langford,Colton Cowser,822873,824732,cross_game,0.19788740913346153,0.15184330501299864,0.030047878223284252,0.48999999999999994,0.014723460329409282,,,,,1
Wyatt Langford,Justin Foscue,822873,822873,same_game,0.19788740913346153,0.15184220764508086,0.030047661067990138,0.48999999999999994,0.014723353923315165,,,,,1
Caleb Durbin,Willson Contreras,824735,824732,cross_game,0.21008315432205307,0.14292622600371158,0.030026392394206375,0.48999999999999994,0.014712932273161122,,,,,1
Heliot Ramos,Zach Neto,824083,824004,cross_game,0.21404111931210262,0.14025421709757693,0.030020169615808008,0.48999999999999994,0.014709883111745922,,,,,1
Masataka Yoshida,Jose Siri,824735,824004,cross_game,0.2044147313646346,0.14643987136076042,0.029934466965281487,0.48999999999999994,0.014667888812987926,,,,,1
Dillon Dingler,Colton Cowser,824650,824732,cross_game,0.1969414256652618,0.15184330501299864,0.029904236966985145,0.48999999999999994,0.01465307611382272,,,,,1
Dillon Dingler,Justin Foscue,824650,822873,cross_game,0.1969414256652618,0.15184220764508086,0.02990402084978294,0.48999999999999994,0.014652970216393639,,,,,1
Caleb Durbin,Manny Machado,824735,824896,cross_game,0.21008315432205307,0.14196672215805994,0.02982481679972774,0.48999999999999994,0.014614160231866591,,,,,1
Victor Mesa Jr.,Kyle Schwarber,822784,823438,cross_game,0.17618068742880014,0.16927974674858862,0.029823822149939536,0.48999999999999994,0.01461367285347037,,,,,1
Junior Caminero,Amed Rosario,822784,823518,cross_game,0.18354189987352365,0.16196954244956968,0.029728197542839358,0.48999999999999994,0.014566816795991283,,,,,1
Caleb Durbin,Ryan McMahon,824735,823518,cross_game,0.21008315432205307,0.14147523142463925,0.02972156287613066,0.48999999999999994,0.014563565809304022,,,,,1
Caleb Durbin,Spencer Torkelson,824735,824650,cross_game,0.21008315432205307,0.14142422152515674,0.029710846555545723,0.48999999999999994,0.014558314812217402,,,,,1
Wyatt Langford,Max Muncy,822873,825055,cross_game,0.19788740913346153,0.15008930242611201,0.029700783195751868,0.48999999999999994,0.014553383765918413,,,,,1
Masataka Yoshida,Cedric Mullins,824735,822784,cross_game,0.2044147313646346,0.14518724945137915,0.029678412594173857,0.48999999999999994,0.014542422171145188,,,,,1
Masataka Yoshida,Bryce Eldridge,824735,824083,cross_game,0.2044147313646346,0.14489335385640023,0.029618336005076993,0.48999999999999994,0.014512984642487724,,,,,1
Masataka Yoshida,Riley Greene,824735,824650,cross_game,0.2044147313646346,0.14473875770017736,0.02958673427333269,0.48999999999999994,0.014497499793933015,,,,,1
Dillon Dingler,Max Muncy,824650,825055,cross_game,0.1969414256652618,0.15008930242611201,0.029558801196903135,0.48999999999999994,0.014483812586482535,,,,,1
Junior Caminero,Tyrone Taylor,822784,823761,cross_game,0.18354189987352365,0.16103849128821884,0.029557310643805575,0.48999999999999994,0.014483082215464729,,,,,1
Caleb Durbin,Zach Neto,824735,824004,cross_game,0.21008315432205307,0.14025421709757693,0.029465048334828988,0.48999999999999994,0.014437873684066202,,,,,1
Hunter Goodman,Kyle Schwarber,824327,823438,cross_game,0.1739225091478534,0.16927974674858862,0.02944155830242771,0.48999999999999994,0.014426363568189576,,,,,1
Rafael Flores Jr.,Kyle Schwarber,823518,823438,cross_game,0.17380423552442342,0.16927974674858862,0.029421536973406447,0.48999999999999994,0.014416553116969157,,,,,1
Wyatt Langford,Willy Adames,822873,824083,cross_game,0.19788740913346153,0.14811196456769748,0.02930949292996871,0.48999999999999994,0.014361651535684666,,,,,1
Masataka Yoshida,Dominic Canzone,824735,823110,cross_game,0.2044147313646346,0.1432386587391052,0.029280091947184762,0.48999999999999994,0.014347245054120532,,,,,1
Wyatt Langford,Bryan Reynolds,822873,823518,cross_game,0.19788740913346153,0.14768728583281263,0.02922545435540827,0.48999999999999994,0.014320472634150051,,,,,1
Masataka Yoshida,Willson Contreras,824735,824732,cross_game,0.2044147313646346,0.14292622600371158,0.029216226093509753,0.48999999999999994,0.014315950785819776,,,,,1
Victor Mesa Jr.,Wilyer Abreu,822784,824735,cross_game,0.17618068742880014,0.16575608240934592,0.02920302054438341,0.48999999999999994,0.014309480066747869,,,,,1
Victor Mesa Jr.,Christian Encarnacion-Strand,822784,824732,cross_game,0.17618068742880014,0.16565780602458946,0.029185706143359,0.48999999999999994,0.014300996010245908,,,,,1
Dillon Dingler,Willy Adames,824650,824083,cross_game,0.1969414256652618,0.14811196456769748,0.029169381460045083,0.48999999999999994,0.01429299691542209,,,,,1
Wyatt Langford,Ryan O'Hearn,822873,823518,cross_game,0.19788740913346153,0.1472457223114708,0.029138074494202085,0.48999999999999994,0.01427765650215902,,,,,1
Victor Mesa Jr.,Jazz Chisholm Jr.,822784,823518,cross_game,0.17618068742880014,0.1652568983272693,0.02911507394964964,0.48999999999999994,0.014266386235328322,,,,,1
Dillon Dingler,Bryan Reynolds,824650,823518,cross_game,0.1969414256652618,0.14768728583281263,0.02908574462454714,0.48999999999999994,0.014252014866028097,,,,,1
Masataka Yoshida,Manny Machado,824735,824896,cross_game,0.2044147313646346,0.14196672215805994,0.02902008937265754,0.48999999999999994,0.014219843792602192,,,,,1
Dillon Dingler,Ryan O'Hearn,824650,823518,cross_game,0.1969414256652618,0.1472457223114708,0.028998782475132306,0.48999999999999994,0.014209403412814828,,,,,1
Wyatt Langford,Jose Siri,822873,824004,cross_game,0.19788740913346153,0.14643987136076042,0.028978606737418273,0.48999999999999994,0.014199517301334952,,,,,1
Masataka Yoshida,Ryan McMahon,824735,823518,cross_game,0.2044147313646346,0.14147523142463925,0.02891962142641714,0.48999999999999994,0.014170614498944398,,,,,1
Masataka Yoshida,Spencer Torkelson,824735,824650,cross_game,0.2044147313646346,0.14142422152515674,0.028909194251517487,0.48999999999999994,0.014165505183243566,,,,,1
Dillon Dingler,Jose Siri,824650,824004,cross_game,0.1969414256652618,0.14643987136076042,0.028840077040025697,0.48999999999999994,0.01413163774961259,,,,,1
Hunter Goodman,Wilyer Abreu,824327,824735,cross_game,0.1739225091478534,0.16575608240934592,0.028828713759151806,0.48999999999999994,0.014126069741984383,,,,,1
Hunter Goodman,Christian Encarnacion-Strand,824327,824732,cross_game,0.1739225091478534,0.16565780602458946,0.028811621283724984,0.48999999999999994,0.01411769442902524,,,,,1
Rafael Flores Jr.,Wilyer Abreu,823518,824735,cross_game,0.17380423552442342,0.16575608240934592,0.028809109186679695,0.48999999999999994,0.014116463501473048,,,,,1
Rafael Flores Jr.,Christian Encarnacion-Strand,823518,824732,cross_game,0.17380423552442342,0.16565780602458946,0.028792028334756997,0.48999999999999994,0.014108093884030927,,,,,1
Hunter Goodman,Jazz Chisholm Jr.,824327,823518,cross_game,0.1739225091478534,0.1652568983272693,0.028741894411070376,0.48999999999999994,0.014083528261424482,,,,,1
Wyatt Langford,Cedric Mullins,822873,822784,cross_game,0.19788740913346153,0.14518724945137915,0.028730728633147004,0.48999999999999994,0.01407805703024203,,,,,1
Rafael Flores Jr.,Jazz Chisholm Jr.,823518,823518,same_game,0.17380423552442342,0.1652568983272693,0.02872234887890841,0.48999999999999994,0.01407395095066512,,,,,1
Wyatt Langford,Bryce Eldridge,822873,824083,cross_game,0.19788740913346153,0.14489335385640023,0.02867257039530089,0.48999999999999994,0.014049559493697435,,,,,1
Masataka Yoshida,Zach Neto,824735,824004,cross_game,0.2044147313646346,0.14025421709757693,0.02867002811075833,0.48999999999999994,0.014048313774271579,,,,,1
Wyatt Langford,Riley Greene,822873,824650,cross_game,0.19788740913346153,0.14473875770017736,0.028641977762483953,0.48999999999999994,0.014034569103617136,,,,,1
Dillon Dingler,Cedric Mullins,824650,822784,cross_game,0.1969414256652618,0.14518724945137915,0.028593383895372606,0.48999999999999994,0.014010758108732575,,,,,1
Victor Mesa Jr.,Amed Rosario,822784,823518,cross_game,0.17618068742880014,0.16196954244956968,0.02853590533129341,0.48999999999999994,0.013982593612333769,,,,,1
Dillon Dingler,Bryce Eldridge,824650,824083,cross_game,0.1969414256652618,0.14489335385640023,0.02853550367790072,0.48999999999999994,0.01398239680217135,,,,,1
Dillon Dingler,Riley Greene,824650,824650,same_game,0.1969414256652618,0.14473875770017736,0.02850505729049182,0.48999999999999994,0.01396747807234099,,,,,1
Junior Caminero,Heriberto Hernández,822784,824166,cross_game,0.18354189987352365,0.15501281799454286,0.028451347119467132,0.48999999999999994,0.013941160088538893,,,,,1
Junior Caminero,Esmerlyn Valdez,822784,823519,cross_game,0.18354189987352365,0.15481230918638839,0.028414545351877082,0.48999999999999994,0.013923127222419769,,,,,1
Victor Mesa Jr.,Tyrone Taylor,822784,823761,cross_game,0.17618068742880014,0.16103849128821884,0.028371872097655237,0.48999999999999994,0.013902217327851064,,,,,1
Wyatt Langford,Dominic Canzone,822873,823110,cross_game,0.19788740913346153,0.1432386587391052,0.02834512706563359,0.48999999999999994,0.013889112262160457,,,,,1
Wyatt Langford,Willson Contreras,822873,824732,cross_game,0.19788740913346153,0.14292622600371158,0.02828330056109806,0.48999999999999994,0.013858817274938049,,,,,1
Junior Caminero,Luis Urías,822784,822784,same_game,0.18354189987352365,0.15401329946383535,0.02826789358938228,0.48999999999999994,0.013851267858797317,,,,,1
Dillon Dingler,Dominic Canzone,824650,823110,cross_game,0.1969414256652618,0.1432386587391052,0.02820962566245929,0.48999999999999994,0.013822716574605052,,,,,1
Hunter Goodman,Amed Rosario,824327,823518,cross_game,0.1739225091478534,0.16196954244956968,0.028170149228358914,0.48999999999999994,0.013803373121895866,,,,,1
